Word,Similarity
piano,1.0
guitar,0.856052041053772
playlist,0.8479223251342773
cover,0.8451604247093201
gangnam,0.8332557678222656
dragon,0.8329268097877502
saga,0.8301511406898499
violin,0.8296527862548828
metal,0.8292565941810608
version,0.8258488178253174
acoustic,0.8204707503318787
poster,0.8189716935157776
iron,0.8187680244445801
lego,0.8160993456840515
soundtrack,0.8152801394462585
twilight,0.8117197155952454
pokemon,0.8078765869140625
ninja,0.8075957894325256
trailer,0.8069087862968445
oasis,0.806826114654541
batman,0.8063036203384399
paranormal,0.8056416511535645
mouse,0.8044357895851135
theme,0.8037811517715454
titanic,0.802424430847168
drum,0.8002089262008667
zombie,0.7991417050361633
mix,0.7986098527908325
dance,0.7968308925628662
muse,0.7932776212692261
studio,0.793164074420929
album,0.7903857827186584
musical,0.7903045415878296
disco,0.7894178628921509
pop,0.7887409329414368
instrumental,0.7877616882324219
harlem,0.7869735360145569
horror,0.7867211103439331
anime,0.7852028012275696
hobbit,0.7851884961128235
vocal,0.7842764854431152
karaoke,0.7840484380722046
potter,0.7834641337394714
bass,0.7828468680381775
domino,0.7824883460998535
shuffle,0.7811094522476196
remake,0.7789616584777832
clip,0.7783775925636292
costume,0.7773540616035461
ghost,0.7771365642547607
coldplay,0.7755449414253235
disney,0.7744724750518799
monster,0.7732914090156555
spiderman,0.7728183269500732
scene,0.7696024775505066
reggae,0.769451916217804
cast,0.7692314982414246
transformers,0.7686229348182678
radio,0.7677220702171326
shake,0.7676445841789246
jazz,0.7666946649551392
master,0.7664494514465332
rock,0.7656868696212769
stereo,0.7643272876739502
mars,0.7631235122680664
cosplay,0.7620968818664551
style,0.761646032333374
eclipse,0.7597147822380066
tattoo,0.7584672570228577
superman,0.7575569748878479
original,0.7572977542877197
band,0.7572704553604126
movie,0.7561092972755432
trek,0.755171000957489
tango,0.7544479966163635
cello,0.7542990446090698
dubstep,0.7529395222663879
ukulele,0.7528051137924194
remix,0.7523364424705505
puzzle,0.751903772354126
spotify,0.7507609724998474
wars,0.7496219277381897
magic,0.7494810819625854
radiohead,0.7479434013366699
space,0.7463632225990295
dark,0.7458400130271912
tube,0.7456741333007812
beatles,0.7453486323356628
skrillex,0.7448135614395142
lana,0.7437487840652466
robot,0.7433441877365112
ep,0.7431914210319519
video,0.7424201965332031
alien,0.7412972450256348
comic,0.7412111759185791
dawn,0.7407011389732361
stone,0.7400215268135071
graffiti,0.7398558259010315
mic,0.7390860319137573
titanium,0.7384346723556519
machine,0.7380099892616272
pandora,0.7380096316337585
boomerang,0.7371327877044678
nirvana,0.7369182109832764
avengers,0.7359558343887329
linkin,0.7346135973930359
medley,0.7344010472297668
drums,0.7343978881835938
maroon,0.7337173819541931
firework,0.7325844764709473
cd,0.7319969534873962
sticker,0.7319280505180359
song,0.7318568825721741
mashup,0.7317585945129395
cinema,0.7316163778305054
vampire,0.7314274907112122
romance,0.73114013671875
acapella,0.7300174832344055
trio,0.7298877835273743
thor,0.7288783192634583
payphone,0.7275629043579102
unplugged,0.7273824214935303
twist,0.7272822856903076
dora,0.7271662950515747
deluxe,0.7262832522392273
bikini,0.7257601022720337
artpop,0.7254555225372314
tunes,0.7253109812736511
bird,0.7252659797668457
slender,0.7236346006393433
blink,0.7229782342910767
stage,0.7226972579956055
paint,0.7224369049072266
groove,0.7222464084625244
songs,0.7220197916030884
music,0.7213178277015686
metallica,0.7208078503608704
ballet,0.7205601334571838
covers,0.719869077205658
adventure,0.719515860080719
dvd,0.7184972763061523
barbie,0.7176016569137573
motion,0.7174504995346069
grey,0.7165528535842896
planet,0.7156069874763489
casting,0.7155352830886841
volume,0.7149317264556885
rocket,0.7148668766021729
film,0.7145519852638245
skate,0.7137590050697327
transformer,0.713482141494751
guitarra,0.7130568027496338
rolling,0.7122620940208435
keys,0.712203860282898
box,0.7114605903625488
sky,0.7112791538238525
cage,0.7105923891067505
gaga,0.7101197242736816
neon,0.7100178599357605
fantasia,0.7097172737121582
twister,0.7097162008285522
channel,0.7096613049507141
camera,0.709578812122345
arcade,0.7095208168029785
dancing,0.7093126177787781
performance,0.7091584205627441
shadow,0.7087388038635254
dj,0.7086141109466553
warrior,0.7085422873497009
television,0.7081645131111145
set,0.7081016302108765
carpet,0.707818865776062
lyric,0.7076696753501892
premiere,0.7072986960411072
hamster,0.7068461775779724
beatbox,0.7067002654075623
spider-man,0.7065109014511108
star,0.7064083218574524
owl,0.7063375115394592
breakers,0.7060213685035706
audio,0.7052048444747925
pony,0.7050391435623169
bingo,0.704176127910614
mickey,0.7038894891738892
lyrics,0.7037990689277649
flash,0.7033166885375977
electro,0.7032886147499084
flute,0.7027308344841003
pokémon,0.7024324536323547
orchestra,0.7022656202316284
halloween,0.701676607131958
sketch,0.7014687061309814
zelda,0.7013779282569885
saxophone,0.7008314728736877
singing,0.7008153200149536
duty,0.7005593776702881
gatsby,0.7002438306808472
skyfall,0.7000017166137695
queen,0.6998417377471924
flick,0.6989566087722778
swing,0.6989356279373169
killer,0.6985394358634949
bike,0.6983730792999268
mask,0.698307991027832
script,0.6982404589653015
splash,0.6976761221885681
manga,0.6976302266120911
roller,0.6966416239738464
cartoon,0.6966051459312439
swift,0.6963179111480713
rap,0.696291446685791
festival,0.695900559425354
mini,0.6958377361297607
madagascar,0.6957185864448547
paramore,0.6954055428504944
jungle,0.6948471665382385
zeppelin,0.6946859359741211
flo,0.6945871710777283
glee,0.6940137147903442
tv,0.6937811374664307
movies,0.6934770941734314
alaylm,0.6933644413948059
cave,0.6930701732635498
coaster,0.6928845643997192
adele,0.6926831603050232
nemo,0.6925210952758789
garage,0.6919646263122559
techno,0.6915711164474487
midnight,0.6915447115898132
bachata,0.6914716362953186
ukelele,0.6913681030273438
karate,0.6910392642021179
rainbow,0.6910009384155273
arrow,0.6907785534858704
maiden,0.6905251145362854
crayon,0.6901994347572327
jet,0.6899364590644836
rockstar,0.6897428035736084
formula,0.6891788244247437
flow,0.6887731552124023
art,0.6882495880126953
pose,0.6878616213798523
wall,0.6878401637077332
spin,0.687637984752655
sheeran,0.6874704360961914
parachute,0.6874199509620667
buzz,0.6869171857833862
series,0.6862151622772217
trampoline,0.6861024498939514
thriller,0.6859474778175354
mural,0.685631513595581
mode,0.6853398680686951
bubble,0.6852803230285645
webcam,0.685103714466095
epic,0.6849162578582764
theater,0.6842916011810303
rover,0.6842145919799805
dash,0.6837085485458374
lwwy,0.6836146116256714
mortal,0.6833850145339966
screen,0.6833469271659851
wolf,0.6831648349761963
avenged,0.6830494999885559
pool,0.6824864149093628
cruise,0.6823054552078247
grease,0.6822102069854736
string,0.6817946434020996
sims,0.6817918419837952
tale,0.6815475821495056
accoustic,0.6813081502914429
chorus,0.6812838315963745
gravity,0.6809139251708984
tarzan,0.680767297744751
track,0.680555522441864
circus,0.6803306341171265
ocean,0.6794552206993103
rave,0.6794441938400269
episode,0.679131031036377
knight,0.6790232062339783
wmyb,0.6789945960044861
escape,0.6784970760345459
tent,0.6784520149230957
tutorial,0.6783287525177002
reboot,0.6782587170600891
spot,0.6782407164573669
drama,0.6778247952461243
sauna,0.6778140068054199
candy,0.6776025295257568
tune,0.6775939464569092
king,0.6770489811897278
netflix,0.6769437789916992
mod,0.6768455505371094
ranger,0.6768345832824707
perfume,0.6768118739128113
hollywood,0.6767550706863403
dna,0.676742434501648
featuring,0.6766397356987
iheartradio,0.6765592098236084
ultimate,0.676525354385376
discovery,0.676292896270752
nostalgia,0.6762667298316956
doodle,0.6762262582778931
dive,0.6758695244789124
tatto,0.6758157014846802
underground,0.6757948994636536
battle,0.6757739782333374
spoiler,0.6756108403205872
backstage,0.6753588914871216
cassette,0.6752751469612122
punk,0.6749351620674133
factor,0.6748489737510681
part,0.6747614741325378
teaser,0.6745679378509521
tatoo,0.6744707226753235
voice,0.6744589805603027
creed,0.6741165518760681
fire,0.6738220453262329
lolly,0.6736263036727905
instrument,0.6735888123512268
story,0.6735726594924927
tape,0.6733613610267639
concert,0.6733472347259521
marvel,0.6733134984970093
fiction,0.6729137897491455
mascara,0.6725138425827026
walking,0.6722021698951721
masterpiece,0.6720273494720459
mozart,0.6719171404838562
diary,0.6717827320098877
revenge,0.6711323261260986
robocop,0.6710464358329773
hbo,0.6705693602561951
mermaid,0.6704019904136658
bob,0.6701133847236633
salon,0.6699509024620056
pinball,0.6691392064094543
assassin,0.6691120862960815
glow,0.6687657237052917
frozen,0.668732225894928
lights,0.668701171875
digimon,0.6685295701026917
tetris,0.668127179145813
moon,0.6680676937103271
classic,0.6679925322532654
ops,0.6679822206497192
guetta,0.6678222417831421
pitbull,0.6675832867622375
matrix,0.6674984097480774
vertical,0.6674719452857971
rhythm,0.6673149466514587
yoga,0.6671625971794128
joker,0.6670308709144592
edition,0.667005717754364
climax,0.666748046875
spice,0.6665303111076355
np,0.6662017107009888
gameplay,0.6661899089813232
recording,0.6660180687904358
ice,0.6659132838249207
infinity,0.6655938625335693
skateboard,0.6655211448669434
light,0.6654926538467407
show,0.6652253270149231
hulk,0.6650143265724182
oblivion,0.6649667620658875
bar,0.6647998690605164
naruto,0.6645328402519226
sonic,0.6642988920211792
surf,0.6642822027206421
cat,0.664226770401001
gif,0.6637510061264038
ring,0.6636918187141418
notebook,0.6636562347412109
serial,0.6636257767677307
scenes,0.663570761680603
sound,0.6635326743125916
spongebob,0.6634073853492737
kinect,0.663384199142456
outdoor,0.6633796095848083
glass,0.6630642414093018
narnia,0.6629895567893982
stones,0.6628349423408508
glue,0.6627545356750488
csi,0.662678062915802
castle,0.6624821424484253
paradise,0.6622620820999146
fame,0.6621939539909363
piercing,0.662070631980896
patch,0.6619195938110352
red,0.6618807315826416
paparazzi,0.6617491841316223
sofa,0.6616920232772827
gala,0.6615415811538696
perform,0.6613903045654297
sherlock,0.6613244414329529
electric,0.6611443161964417
spider,0.6608933806419373
table,0.6606208086013794
friendzone,0.660444974899292
maker,0.6603937149047852
led,0.6603007912635803
madonna,0.6601646542549133
vinyl,0.6600169539451599
broadway,0.6598238348960876
tail,0.6598049998283386
aerosmith,0.6597620248794556
pink,0.6596145629882812
detective,0.6595388054847717
timber,0.6594388484954834
closet,0.6593522429466248
secret,0.6592421531677246
killers,0.6590833067893982
character,0.6590501666069031
panorama,0.6589611768722534
ft,0.6587657928466797
listening,0.6587386131286621
sponge,0.6586637496948242
book,0.6583815217018127
panic,0.6583420634269714
temple,0.6581399440765381
opening,0.6580225229263306
wrecking,0.6578976511955261
tour,0.6577767729759216
golden,0.6576231718063354
rush,0.6571038961410522
classical,0.6570284366607666
into,0.6567378044128418
recital,0.6566519737243652
glamour,0.6562775373458862
axe,0.6558353900909424
invisible,0.6547932028770447
cap,0.6547836661338806
download,0.6544115543365479
slayer,0.6543570160865784
limbo,0.6542788147926331
capture,0.6538739800453186
machete,0.6537163257598877
note,0.6534950733184814
screamo,0.6533604860305786
videogame,0.6532779335975647
pulp,0.6531442999839783
memory,0.6531128883361816
drag,0.6531105041503906
skyrim,0.6530853509902954
background,0.6530532836914062
single,0.6529879570007324
jovi,0.6528289318084717
duo,0.6525506973266602
keyboard,0.65236896276474
demon,0.6523253321647644
piece,0.652263879776001
trap,0.6522501707077026
camping,0.6519785523414612
pixar,0.6517759561538696
wheel,0.6516281366348267
sequel,0.6515768766403198
cameo,0.6513652205467224
flame,0.6513094305992126
sword,0.6511967182159424
mv,0.6508281230926514
indoormain,0.6507017612457275
psy,0.6505486369132996
hsm,0.6504956483840942
hobby,0.6504805684089661
godzilla,0.6504082679748535
playing,0.6504037380218506
monkeys,0.6503275632858276
gossip,0.649931788444519
prometheus,0.6498879194259644
full,0.6497783660888672
resident,0.6497523188591003
fantasy,0.6496071815490723
hunger,0.6495451331138611
fiasco,0.6494779586791992
zumba,0.6492153406143188
ost,0.6490734815597534
